
Network,0.0032618045806884766
Network,0.0029447078704833984
Network,0.003401517868041992
Network,0.002912282943725586
Network,1.5555074214935303
Network,0.23951053619384766
Network,0.19115591049194336
Network,0.22707772254943848
Network,0.1639394760131836
Network,0.19997358322143555
Network,0.19573569297790527
Network,0.20842432975769043
Network,0.21439051628112793
Network,0.22057104110717773
Network,0.18457388877868652
Network,0.20874547958374023
Network,0.17006492614746094
Network,0.17940020561218262
Network,0.17606139183044434
Network,0.22031211853027344
Network,0.2579345703125
Network,0.18024015426635742
Network,0.28058719635009766
Network,0.22838497161865234
Network,0.22025609016418457
Network,0.0822761058807373
Network,0.2043924331665039
Network,0.21152234077453613
Network,0.22050023078918457
Network,0.22086358070373535
Network,0.22290539741516113
Network,0.16855716705322266
Network,0.20461583137512207
Network,0.22847414016723633
Network,0.18099045753479004
Network,0.17982149124145508
Network,0.16689157485961914
Network,0.1708972454071045
Network,0.21876144409179688
Network,0.22326445579528809
Network,0.2400212287902832
Network,0.11996793746948242
Network,0.1630849838256836
Network,0.1689445972442627
Network,0.18054604530334473
Network,0.10339522361755371
Network,0.2675151824951172
Network,0.28394603729248047
Network,0.21861910820007324
Network,0.13585114479064941
Network,0.15635204315185547
Network,0.1330883502960205
Network,0.14900493621826172
Network,0.18390178680419922
Network,0.1658632755279541
Network,0.00443267822265625
Network,0.005014896392822266
Network,0.10909557342529297
Network,0.17989039421081543
Network,0.1465740203857422
Network,0.1013033390045166
Network,0.13718724250793457
Network,0.10580706596374512
Network,0.02487325668334961
Network,0.08345174789428711
Network,0.15641045570373535
Network,0.13565421104431152
Network,0.13439083099365234
Network,0.14805078506469727
Network,0.1784825325012207
Network,0.13668417930603027
Network,0.1473839282989502
Network,0.13842368125915527
Network,0.16116952896118164
Network,0.14310860633850098
Network,0.08807206153869629
Network,0.0050852298736572266
Network,0.0043792724609375
Network,0.12257766723632812
Network,0.0061419010162353516
Network,0.0048046112060546875
Network,0.13895368576049805
Network,0.03960824012756348
Network,0.01767897605895996
Network,0.006093740463256836
Network,0.016576766967773438
Network,0.0820777416229248
Network,0.15824031829833984
Network,0.15592288970947266
Network,0.10984683036804199
Network,0.19550275802612305
Network,0.0047266483306884766
Network,0.004740715026855469
Network,0.0016045570373535156
Network,0.13203907012939453
Network,0.019966840744018555
Network,0.14548468589782715
Network,0.20119142532348633
Network,0.012006998062133789
Network,0.006369352340698242
Network,0.0017397403717041016
Network,0.008074760437011719
Network,0.004489898681640625
Network,0.006056070327758789
Network,0.07691597938537598
Network,0.006093025207519531
Network,0.005994319915771484
Network,0.0035805702209472656
Network,0.0022437572479248047
Network,0.004525423049926758
Network,0.006058216094970703
Network,0.06019020080566406
Network,0.002989530563354492
Network,0.12449884414672852
Network,0.16013073921203613
Network,0.20766139030456543
Network,0.006912946701049805
Network,0.08248782157897949
Network,0.008118867874145508
Network,0.16765999794006348
Network,0.0935063362121582
Network,0.12282514572143555
Network,0.1891648769378662
Network,0.05018162727355957
Network,0.0064449310302734375
Network,0.05330014228820801
Network,0.05613374710083008
Network,0.00641632080078125
Network,0.10428929328918457
Network,0.22415924072265625
Network,0.003797769546508789
Network,0.008037567138671875
Network,0.05012965202331543
Network,0.007970094680786133
Network,0.006192922592163086
Network,0.10590362548828125
Network,0.053730010986328125
Network,0.006879329681396484
Network,0.00817561149597168
Network,0.006900787353515625
Network,0.1602170467376709
Network,0.1023094654083252
Network,0.0735633373260498
Network,0.0020008087158203125
Network,0.008641719818115234
Network,0.005437374114990234
Network,0.005872488021850586
Network,0.0076634883880615234
Network,0.09682607650756836
Network,0.008356809616088867
Network,0.09891319274902344
Network,0.0033125877380371094
Network,0.020731687545776367
Network,0.007993459701538086
Network,0.011061906814575195
Network,0.006995439529418945
Network,0.009295225143432617
Network,0.010471105575561523
Network,0.1884164810180664
Network,0.1015472412109375
Network,0.004132509231567383
Network,0.10699295997619629
Network,0.06036686897277832
Network,0.0073795318603515625
Network,0.0065765380859375
Network,0.006461381912231445
Network,0.008606433868408203
Network,0.023091554641723633
Network,0.0063571929931640625
Network,0.1782212257385254
Network,0.21561264991760254
Network,0.25100183486938477
Network,0.23304390907287598
Network,0.17827558517456055
Network,0.22893929481506348
Network,0.1877439022064209
Network,0.18359756469726562
Network,0.15776515007019043
Network,0.08272790908813477
Network,0.14487075805664062
Network,0.20290160179138184
Network,0.11619186401367188
Network,0.17190170288085938
Network,0.1847524642944336
Network,0.169478178024292
Network,0.12108898162841797
Network,0.16513729095458984
Network,0.11248469352722168
Network,0.11725115776062012
Network,0.06392407417297363
Network,0.14005804061889648
Network,0.06779074668884277
Network,0.16547274589538574
Network,0.0018737316131591797
Network,0.12201595306396484
Network,0.03528332710266113
Network,0.1474008560180664
Network,0.11014652252197266
Network,0.06984162330627441
Network,0.16391992568969727
Network,0.18095088005065918
Network,0.17771482467651367
Network,0.05620908737182617
Network,0.19869565963745117
Network,0.0018374919891357422
Network,0.12835979461669922
Network,0.004359245300292969
Network,0.018327951431274414
Network,0.027495145797729492
Network,0.1376206874847412
Network,0.152632474899292
Network,0.00521397590637207
Network,0.05719494819641113
Network,0.04822134971618652
Network,0.1206672191619873
Network,0.009168624877929688
Network,0.006506681442260742
Network,0.006132602691650391
Network,0.008533477783203125
Network,0.00873875617980957
Network,0.10988855361938477
Network,0.1698451042175293
Network,0.06275367736816406
Network,0.1439521312713623
Network,0.05373191833496094
Network,0.11147260665893555
Network,0.008636951446533203
Network,0.23090672492980957
Network,0.11290788650512695
Network,0.0054132938385009766
Network,0.006432771682739258
Network,0.007573366165161133
Network,0.008226156234741211
Network,0.005585908889770508
Network,0.05912494659423828
Network,0.003812074661254883
Network,0.008596658706665039
Network,0.005491495132446289
Network,0.005460977554321289
Network,0.019930362701416016
Network,0.09377789497375488
Network,0.24182820320129395
Network,0.1912534236907959
Network,0.20420479774475098
Network,0.18642187118530273
Network,0.21953582763671875
Network,0.14742302894592285
Network,0.21589326858520508
Network,0.1926131248474121
Network,0.21738100051879883
Network,0.2349381446838379
Network,0.12797975540161133
Network,0.045815229415893555
Network,0.1938774585723877
